,hotel,review
185,4,A really amazing space for a getaway. Everything is as described. So cozy and cute! Our stay was perfect. Will 100% be going back!
186,4,Weather caused the outdoor space not to be inviting for use.
187,4,"This little oasis is the perfect place to unwind. I lucked out with beautiful 70 degree weather in February and was able to really take advantage of all the incredible outdoor amenities Alyssa + Brian have brought to the space. Every detail was perfectly thought out and the communication from Alyssa was super informative! With a short 15 minute drive into the city, this spot is truly the best of both worlds! It was a great stay and I will definitely be back!"
188,4,ABSOLUTELY beautiful...we are newly married and jus the break we needed...love a clean place..the view was amazing frm swing bed outside in the morning..love it!
189,4,This was the perfect weekend getaway! I loved that there’s no TV so you can really take advantage of the amenities and enjoy the peace and quiet. Alyssa and Brian were very quick to respond with any questions we had. They also we’re flexible with check in time as we got into town earlier than expected. Overall 10/10 stay!!!
190,4,"Great place to relax, sit by the fire, and enjoy good company. I recommend checking it out!"
191,4,Amazing place! Very peaceful and beautiful. Super close to all charlotte has to offer!
192,4,"Being a Charlotte native I was a little hesitant about the area but the area has changed and it was nice & safe. The treehouse is in the cut and you really don't feel like you are in Charlotte. It was quiet and peaceful. It looks exactly like the pictures online. Clean. Quiet. Relaxing. Our stay was during the ""winter"" but we took advantage of the outside shower. But definitely book even if you are looking for a staycation which is what we did."
193,4,A beautiful home in fantastically peaceful surroundings. Alyssa and Brian were exceptional hosts that were very responsive to communications and helpful when needed. I would definitely stay here again.
194,4,Great place!
195,4,"My boyfriend and I had a great time staying at the treehouse! It was so peaceful and private. We loved taking the kayaks out onto the pond. We would definitely recommend staying here for anyone that is interested, and we would love to go back in the future!"
196,4,"The Tree house is a great place with a unique vibe, location and style. It was a fun, peaceful and unique getaway for us. Thanks Alyssa and Brian."
197,4,"We can’t wait to stay again, such an awesome place!"
198,4,Wonderfully cozy spot that gets you out of your normal routine. Cozy surroundings make you relax and unplug from the modern world.
199,4,"We used to live in Charlotte and were passing through for a few days and loved the idea of experiencing Charlotte in an entirely different way with this unique treehouse. We really enjoyed the seclusion and serenity the treehouse offered while also being so close to the city. There were many thoughtful touches that made you want to spend your entire time at the treehouse. During our stay, we were able to enjoy an evening fire along the pond and watch the morning sunrise on the outdoor swinging bed while drinking tea. The listing does not hide nor call out that the only shower is outdoors, but this is something to keep in mind. Our stay happened to be during one of Charlotte's colder weeks so we waited until the sun was high enough to shower. Despite the chill in the air, there was a peaceful aspect about showering outside under the sun so I can only imagine it to be even more enjoyable in the warmer months!"
200,4,"The Carolina Treehouse did not disappoint! Alyssa & Brian were extremely responsive and helpful from the initial booking to check-out. We had been looking at this place for a while but never found an available time until recently. The treehouse looked exactly as pictured, well-equipt and cozy. We were a little nervous about the outdoor shower in December, but it was not an issue at all. Perfect for a couples getaway and very close to downtown Charlotte. We would not hesitate to book Alyssa & Brian's place again and plan to be back soon!"
201,4,It was a wonderful stay! Super cute
202,4,Absolutely amazing! We used this adorable Airbnb as our wedding ceremony with our immediate family and the details simply made our pictures and experience beautiful!
203,4,I truly enjoyed my stay! Thank you for sharing this gem with us.
204,4,Loved it
205,4,"It was a great place to relax, and it looked just like the photos!"
206,4,"As described
Not quite as secluded, but still fun"
207,4,"Ryan, thanks for staying with us! We enjoyed hosting you! We are located on 25 acres in a neighborhood but once at our treehouse we do feel as though it’s very secluded and private but happy to look into listing further to see where it may be described otherwise. We thank you for your feedback and hope to welcome you back again. Happy Holidays!!"
